Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Year,Month,Age Group,Num Add-ons
17101,50,Female,True,Laptop,LTP123,5,Completed,Bank Transfer,3371.6,674.32,5,2024-01-02,Expedited,,0.0,2024,1,30-50,0
17101,50,Female,False,Tablet,TBL345,4,Cancelled,PayPal,4718.46,786.41,6,2024-04-29,Same Day,"Impulse Item, Accessory, Accessory",65.79,2024,4,30-50,3
17104,43,Female,False,Headphones,HDP456,1,Completed,Bank Transfer,2528.26,361.18,7,2024-03-02,Same Day,"Impulse Item, Impulse Item",113.65,2024,3,30-50,2
17106,80,Female,True,Headphones,HDP456,4,Completed,Bank Transfer,3611.8,361.18,10,2024-04-03,Same Day,"Accessory, Accessory, Extended Warranty",241.53,2024,4,>50,3
17106,80,Female,False,Smartphone,SMP234,1,Cancelled,PayPal,6838.08,1139.68,6,2024-07-26,Expedited,"Impulse Item, Impulse Item",92.23,2024,7,>50,2
17108,54,Male,True,Smartwatch,SWT567,5,Completed,PayPal,3676.0,459.5,8,2024-05-08,Same Day,,0.0,2024,5,>50,0
17108,54,Male,True,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,2024-07-23,Same Day,Extended Warranty,43.67,2024,7,>50,1
17109,33,Male,False,Tablet,TBL345,2,Completed,Bank Transfer,7077.69,786.41,9,2024-06-08,Standard,"Extended Warranty, Accessory",145.99,2024,6,30-50,2
17110,77,Male,False,Smartwatch,SWT567,4,Completed,PayPal,919.0,459.5,2,2024-05-18,Same Day,,0.0,2024,5,>50,0
17112,68,Male,False,Laptop,LTP123,4,Completed,Bank Transfer,1348.64,674.32,2,2024-06-21,Expedited,Impulse Item,87.55,2024,6,>50,1
17112,68,Male,True,Tablet,TBL345,1,Completed,Credit Card,1572.82,786.41,2,2024-07-13,Same Day,"Extended Warranty, Extended Warranty",104.77,2024,7,>50,2
17113,51,Male,False,Smartphone,SMP234,3,Cancelled,Credit Card,7977.76,1139.68,7,2024-09-10,Standard,"Accessory, Accessory",111.79,2024,9,>50,2
17114,47,Female,True,Tablet,TBL345,1,Completed,PayPal,3145.64,786.41,4,2024-07-05,Standard,Accessory,75.02,2024,7,30-50,1
17115,55,Female,True,Tablet,TBL345,4,Cancelled,Credit Card,3932.05,786.41,5,2024-03-14,Standard,"Impulse Item, Extended Warranty",92.31,2024,3,>50,2
17115,55,Female,False,Headphones,HDP456,5,Completed,Credit Card,2528.26,361.18,7,2024-04-02,Standard,,0.0,2024,4,>50,0
17117,39,Male,True,Tablet,TBL345,1,Completed,Credit Card,786.41,786.41,1,2024-09-08,Same Day,"Impulse Item, Impulse Item, Accessory",210.52,2024,9,30-50,3
17120,69,Female,True,Headphones,HDP456,1,Cancelled,Credit Card,2528.26,361.18,7,2024-02-22,Expedited,,0.0,2024,2,>50,0
17120,69,Female,False,Laptop,LTP123,5,Completed,Credit Card,5394.56,674.32,8,2024-03-07,Standard,"Impulse Item, Extended Warranty",71.57,2024,3,>50,2
17121,21,Male,False,Tablet,TBL345,2,Cancelled,PayPal,3145.64,786.41,4,2024-01-11,Standard,Extended Warranty,37.34,2024,1,<30,1
17122,76,Male,False,Smartwatch,SWT567,2,Completed,Credit Card,1838.0,459.5,4,2024-07-20,Same Day,,0.0,2024,7,>50,0
17123,45,Male,False,Laptop,LTP123,5,Cancelled,Credit Card,4045.92,674.32,6,2024-04-05,Standard,Extended Warranty,64.96,2024,4,30-50,1
17123,45,Male,True,Laptop,LTP123,3,Cancelled,PayPal,6743.2,674.32,10,2024-07-12,Standard,"Accessory, Accessory",79.71,2024,7,30-50,2
17125,31,Male,False,Smartphone,SMP234,2,Cancelled,PayPal,11396.8,1139.68,10,2024-04-13,Expedited,,0.0,2024,4,30-50,0
17125,31,Male,False,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-06-10,Standard,"Extended Warranty, Accessory, Extended Warranty",173.69,2024,6,30-50,3
17128,34,Female,False,Laptop,LTP123,4,Cancelled,Credit Card,5394.56,674.32,8,2024-09-23,Standard,"Impulse Item, Accessory",34.07,2024,9,30-50,2
17130,37,Female,False,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,2024-03-27,Expedited,Impulse Item,47.81,2024,3,30-50,1
17130,37,Female,False,Smartphone,SMP234,1,Completed,PayPal,4558.72,1139.68,4,2024-06-01,Standard,,0.0,2024,6,30-50,0
17130,37,Female,False,Smartphone,SMP234,2,Cancelled,Credit Card,11396.8,1139.68,10,2024-07-28,Expedited,Extended Warranty,56.51,2024,7,30-50,1
17131,50,Female,False,Tablet,TBL345,1,Completed,PayPal,7864.1,786.41,10,2024-01-19,Same Day,"Impulse Item, Accessory, Accessory",169.06,2024,1,30-50,3
17131,50,Female,True,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,2024-06-22,Expedited,Impulse Item,53.63,2024,6,30-50,1
17132,55,Female,False,Tablet,TBL345,2,Completed,PayPal,4718.46,786.41,6,2024-05-02,Expedited,"Impulse Item, Extended Warranty",157.3,2024,5,>50,2
17133,23,Male,False,Smartwatch,SWT567,1,Completed,Bank Transfer,1838.0,459.5,4,2024-06-08,Expedited,"Accessory, Accessory, Accessory",70.8,2024,6,<30,3
17134,18,Female,False,Laptop,LTP123,2,Completed,Bank Transfer,674.32,674.32,1,2024-02-18,Standard,"Accessory, Accessory, Accessory",220.76,2024,2,<30,3
17136,38,Male,False,Smartwatch,SWT567,2,Completed,Bank Transfer,2297.5,459.5,5,2024-04-19,Expedited,Accessory,52.2,2024,4,30-50,1
17138,44,Male,False,Headphones,HDP456,5,Completed,Credit Card,1083.54,361.18,3,2024-05-17,Expedited,Extended Warranty,67.18,2024,5,30-50,1
17140,64,Male,False,Laptop,LTP123,4,Cancelled,PayPal,674.32,674.32,1,2024-05-08,Expedited,,0.0,2024,5,>50,0
17141,53,Male,False,Laptop,LTP123,2,Completed,Bank Transfer,6068.88,674.32,9,2024-09-18,Same Day,"Accessory, Accessory, Extended Warranty",251.53,2024,9,>50,3
17143,71,Male,False,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-04-10,Standard,,0.0,2024,4,>50,0
17143,71,Male,False,Tablet,TBL345,3,Cancelled,PayPal,3932.05,786.41,5,2024-05-28,Standard,,0.0,2024,5,>50,0
17144,57,Female,False,Headphones,HDP456,4,Cancelled,Bank Transfer,1444.72,361.18,4,2024-05-05,Standard,"Extended Warranty, Accessory, Impulse Item",84.83,2024,5,>50,3
17145,56,Male,True,Smartwatch,SWT567,5,Completed,PayPal,2297.5,459.5,5,2024-02-01,Expedited,,0.0,2024,2,>50,0
17145,56,Male,True,Smartphone,SMP234,4,Completed,PayPal,6838.08,1139.68,6,2024-03-15,Expedited,"Accessory, Accessory",89.1,2024,3,>50,2
17145,56,Male,False,Tablet,TBL345,3,Completed,Bank Transfer,1572.82,786.41,2,2024-07-21,Expedited,Impulse Item,86.6,2024,7,>50,1
17146,29,Female,False,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,2024-01-13,Same Day,"Accessory, Extended Warranty",54.41,2024,1,<30,2
17146,29,Female,False,Headphones,HDP456,4,Cancelled,Bank Transfer,2528.26,361.18,7,2024-08-17,Same Day,,0.0,2024,8,<30,0
17149,29,Male,False,Smartphone,SMP234,1,Completed,Bank Transfer,4558.72,1139.68,4,2024-05-04,Expedited,Accessory,82.33,2024,5,<30,1
17152,19,Female,False,Laptop,LTP123,1,Completed,Bank Transfer,1348.64,674.32,2,2024-01-06,Expedited,Impulse Item,21.53,2024,1,<30,1
17152,19,Female,False,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,2024-08-15,Expedited,,0.0,2024,8,<30,0
17153,30,Female,False,Laptop,LTP123,3,Completed,Bank Transfer,2022.96,674.32,3,2024-07-21,Standard,"Accessory, Accessory",164.82,2024,7,30-50,2
17154,37,Male,False,Smartwatch,SWT567,2,Completed,PayPal,4595.0,459.5,10,2024-03-27,Same Day,"Extended Warranty, Accessory",147.95,2024,3,30-50,2
17155,67,Male,False,Smartphone,SMP234,4,Completed,Bank Transfer,11396.8,1139.68,10,2024-01-06,Standard,"Impulse Item, Extended Warranty, Extended Warranty",74.56,2024,1,>50,3
17155,67,Male,False,Tablet,TBL345,3,Completed,Bank Transfer,3932.05,786.41,5,2024-01-06,Expedited,,0.0,2024,1,>50,0
17156,54,Female,False,Headphones,HDP456,1,Cancelled,Bank Transfer,3611.8,361.18,10,2024-06-15,Same Day,Impulse Item,27.0,2024,6,>50,1
17158,67,Male,False,Smartphone,SMP234,2,Completed,PayPal,2279.36,1139.68,2,2024-05-16,Standard,"Extended Warranty, Impulse Item, Extended Warranty",120.03,2024,5,>50,3
17160,61,Female,False,Headphones,HDP456,2,Completed,Bank Transfer,1444.72,361.18,4,2024-04-20,Same Day,"Impulse Item, Extended Warranty, Accessory",153.6,2024,4,>50,3
17160,61,Female,False,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-05-03,Same Day,"Extended Warranty, Impulse Item",57.07,2024,5,>50,2
17161,33,Male,False,Laptop,LTP123,2,Cancelled,Bank Transfer,2022.96,674.32,3,2024-01-02,Standard,"Extended Warranty, Impulse Item",47.36,2024,1,30-50,2
17161,33,Male,False,Smartphone,SMP234,5,Cancelled,Credit Card,9117.44,1139.68,8,2024-06-11,Same Day,"Accessory, Impulse Item, Extended Warranty",219.68,2024,6,30-50,3
17162,77,Female,False,Smartphone,SMP234,4,Cancelled,Credit Card,1139.68,1139.68,1,2024-02-24,Standard,"Accessory, Extended Warranty",168.45,2024,2,>50,2
17162,77,Female,False,Smartwatch,SWT567,2,Completed,Bank Transfer,2297.5,459.5,5,2024-06-29,Standard,,0.0,2024,6,>50,0
17162,77,Female,False,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,2024-07-19,Expedited,"Accessory, Impulse Item",28.07,2024,7,>50,2
17162,77,Female,False,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,2024-08-12,Standard,"Accessory, Extended Warranty, Extended Warranty",137.21,2024,8,>50,3
17163,52,Female,False,Tablet,TBL345,4,Completed,Credit Card,1572.82,786.41,2,2024-01-31,Standard,"Impulse Item, Accessory",101.05,2024,1,>50,2
17163,52,Female,False,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2024-07-21,Standard,,0.0,2024,7,>50,0
17165,38,Male,False,Smartphone,SMP234,1,Cancelled,Credit Card,9117.44,1139.68,8,2024-03-04,Expedited,"Accessory, Extended Warranty, Extended Warranty",170.94,2024,3,30-50,3
17165,38,Male,True,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,2024-04-19,Expedited,,0.0,2024,4,30-50,0
17165,38,Male,False,Laptop,LTP123,1,Completed,PayPal,2022.96,674.32,3,2024-08-05,Expedited,"Impulse Item, Impulse Item",63.42,2024,8,30-50,2
17166,26,Female,False,Smartphone,SMP234,3,Completed,PayPal,6838.08,1139.68,6,2024-04-05,Standard,"Impulse Item, Extended Warranty, Impulse Item",207.59,2024,4,<30,3
17166,26,Female,False,Smartphone,SMP234,3,Completed,PayPal,6838.08,1139.68,6,2024-06-12,Same Day,,0.0,2024,6,<30,0
17166,26,Female,True,Smartphone,SMP234,1,Completed,PayPal,7977.76,1139.68,7,2024-07-21,Expedited,Extended Warranty,18.9,2024,7,<30,1
17169,21,Female,False,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-09-03,Same Day,"Extended Warranty, Accessory",114.19,2024,9,<30,2
17170,60,Male,False,Smartwatch,SWT567,2,Cancelled,Credit Card,1378.5,459.5,3,2024-06-08,Same Day,"Extended Warranty, Impulse Item",120.58,2024,6,>50,2
17172,66,Male,False,Smartwatch,SWT567,3,Cancelled,Bank Transfer,4135.5,459.5,9,2024-06-02,Expedited,,0.0,2024,6,>50,0
17172,66,Male,False,Smartphone,SMP234,3,Completed,PayPal,10257.12,1139.68,9,2024-07-08,Expedited,,0.0,2024,7,>50,0
17174,67,Female,True,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-09-19,Standard,"Accessory, Accessory, Impulse Item",90.55,2024,9,>50,3
17175,79,Male,False,Laptop,LTP123,1,Completed,Credit Card,6743.2,674.32,10,2024-03-23,Same Day,,0.0,2024,3,>50,0
17175,79,Male,False,Smartwatch,SWT567,5,Cancelled,Bank Transfer,459.5,459.5,1,2024-05-11,Same Day,,0.0,2024,5,>50,0
17175,79,Male,True,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,2024-08-09,Expedited,"Extended Warranty, Accessory, Impulse Item",167.82,2024,8,>50,3
17175,79,Male,False,Headphones,HDP456,5,Completed,Credit Card,1444.72,361.18,4,2024-08-24,Expedited,Impulse Item,36.22,2024,8,>50,1
17176,67,Female,True,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,2024-02-08,Same Day,"Accessory, Extended Warranty, Accessory",164.39,2024,2,>50,3
17176,67,Female,False,Tablet,TBL345,5,Completed,Bank Transfer,5504.87,786.41,7,2024-03-02,Standard,Accessory,93.1,2024,3,>50,1
17178,64,Female,True,Smartphone,SMP234,4,Cancelled,PayPal,4558.72,1139.68,4,2024-02-24,Expedited,"Accessory, Impulse Item",75.08,2024,2,>50,2
17179,21,Male,False,Smartphone,SMP234,1,Completed,Credit Card,2279.36,1139.68,2,2024-06-03,Same Day,,0.0,2024,6,<30,0
17180,49,Male,False,Laptop,LTP123,3,Completed,Credit Card,4720.24,674.32,7,2024-01-08,Standard,Impulse Item,20.04,2024,1,30-50,1
17182,47,Female,False,Smartphone,SMP234,4,Completed,Bank Transfer,10257.12,1139.68,9,2024-03-27,Standard,"Accessory, Impulse Item",185.91,2024,3,30-50,2
17182,47,Female,True,Smartphone,SMP234,5,Completed,Credit Card,1139.68,1139.68,1,2024-05-26,Expedited,"Impulse Item, Extended Warranty",118.38,2024,5,30-50,2
17183,40,Female,False,Laptop,LTP123,3,Completed,Credit Card,674.32,674.32,1,2024-01-10,Expedited,Impulse Item,88.71,2024,1,30-50,1
17185,38,Female,False,Headphones,HDP456,1,Completed,PayPal,1805.9,361.18,5,2024-02-04,Standard,,0.0,2024,2,30-50,0
17185,38,Female,False,Smartphone,SMP234,5,Completed,Bank Transfer,1139.68,1139.68,1,2024-03-10,Same Day,Accessory,31.64,2024,3,30-50,1
17186,47,Female,True,Headphones,HDP456,5,Cancelled,Bank Transfer,1444.72,361.18,4,2024-09-09,Expedited,Accessory,59.2,2024,9,30-50,1
17188,44,Male,False,Headphones,HDP456,2,Cancelled,Bank Transfer,361.18,361.18,1,2024-04-26,Expedited,"Accessory, Accessory",130.58,2024,4,30-50,2
17188,44,Male,True,Laptop,LTP123,2,Completed,Credit Card,5394.56,674.32,8,2024-06-25,Expedited,Impulse Item,24.16,2024,6,30-50,1
17188,44,Male,False,Tablet,TBL345,2,Completed,Bank Transfer,7077.69,786.41,9,2024-06-27,Same Day,,0.0,2024,6,30-50,0
17191,19,Female,False,Headphones,HDP456,3,Completed,PayPal,2167.08,361.18,6,2024-03-26,Same Day,"Extended Warranty, Extended Warranty",181.47,2024,3,<30,2
17191,19,Female,False,Headphones,HDP456,1,Cancelled,Credit Card,1805.9,361.18,5,2024-04-09,Expedited,,0.0,2024,4,<30,0
17191,19,Female,False,Headphones,HDP456,3,Completed,Credit Card,361.18,361.18,1,2024-04-17,Expedited,"Extended Warranty, Accessory, Accessory",178.38,2024,4,<30,3
17192,69,Female,False,Laptop,LTP123,4,Completed,PayPal,6068.88,674.32,9,2024-08-19,Expedited,,0.0,2024,8,>50,0
17192,69,Female,False,Smartphone,SMP234,3,Cancelled,PayPal,6838.08,1139.68,6,2024-08-25,Expedited,"Accessory, Accessory, Impulse Item",191.0,2024,8,>50,3
17192,69,Female,False,Tablet,TBL345,2,Completed,Bank Transfer,1572.82,786.41,2,2024-09-15,Standard,"Impulse Item, Impulse Item, Impulse Item",109.03,2024,9,>50,3
17192,69,Female,True,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,2024-09-22,Expedited,Impulse Item,15.89,2024,9,>50,1
17193,27,Male,True,Laptop,LTP123,3,Cancelled,PayPal,4045.92,674.32,6,2024-07-16,Same Day,Extended Warranty,77.05,2024,7,<30,1
17194,30,Female,False,Tablet,TBL345,1,Completed,PayPal,786.41,786.41,1,2024-01-06,Expedited,"Extended Warranty, Extended Warranty",147.85,2024,1,30-50,2
17195,78,Male,False,Smartwatch,SWT567,3,Completed,Credit Card,459.5,459.5,1,2024-02-29,Same Day,Impulse Item,74.85,2024,2,>50,1
17196,37,Male,False,Tablet,TBL345,3,Cancelled,Bank Transfer,4718.46,786.41,6,2024-08-08,Standard,"Impulse Item, Accessory",27.83,2024,8,30-50,2
17198,53,Female,False,Smartphone,SMP234,1,Completed,PayPal,2279.36,1139.68,2,2024-09-15,Expedited,"Accessory, Extended Warranty, Impulse Item",86.62,2024,9,>50,3
17200,31,Male,False,Smartphone,SMP234,5,Completed,Credit Card,9117.44,1139.68,8,2024-04-06,Same Day,,0.0,2024,4,30-50,0
17201,60,Female,False,Headphones,HDP456,2,Completed,PayPal,361.18,361.18,1,2024-08-05,Same Day,,0.0,2024,8,>50,0
17202,61,Female,True,Smartwatch,SWT567,2,Completed,PayPal,1838.0,459.5,4,2024-08-21,Standard,"Accessory, Impulse Item, Extended Warranty",174.81,2024,8,>50,3
17204,24,Female,True,Smartphone,SMP234,4,Cancelled,Bank Transfer,5698.4,1139.68,5,2024-01-25,Same Day,,0.0,2024,1,<30,0
17204,24,Female,False,Tablet,TBL345,5,Cancelled,PayPal,6291.28,786.41,8,2024-01-25,Expedited,,0.0,2024,1,<30,0
17204,24,Female,False,Tablet,TBL345,5,Cancelled,PayPal,6291.28,786.41,8,2024-04-08,Standard,"Impulse Item, Accessory, Accessory",144.08,2024,4,<30,3
17205,23,Male,True,Headphones,HDP456,3,Cancelled,Credit Card,1805.9,361.18,5,2024-03-24,Standard,,0.0,2024,3,<30,0
17207,61,Female,True,Tablet,TBL345,2,Completed,Credit Card,6291.28,786.41,8,2024-03-04,Standard,"Impulse Item, Impulse Item",80.15,2024,3,>50,2
17208,21,Female,False,Headphones,HDP456,2,Completed,PayPal,1083.54,361.18,3,2024-07-09,Same Day,Accessory,63.99,2024,7,<30,1
17209,77,Male,True,Headphones,HDP456,1,Completed,Credit Card,361.18,361.18,1,2024-01-13,Standard,,0.0,2024,1,>50,0
17211,41,Female,False,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,2024-09-23,Expedited,"Accessory, Impulse Item, Impulse Item",204.37,2024,9,30-50,3
17214,72,Male,False,Laptop,LTP123,4,Completed,Bank Transfer,3371.6,674.32,5,2024-02-19,Expedited,"Impulse Item, Extended Warranty",157.82,2024,2,>50,2
17217,72,Female,False,Laptop,LTP123,5,Completed,PayPal,6743.2,674.32,10,2024-04-21,Expedited,"Accessory, Accessory, Extended Warranty",148.98,2024,4,>50,3
17219,48,Female,False,Smartwatch,SWT567,2,Cancelled,PayPal,1378.5,459.5,3,2024-02-07,Same Day,"Extended Warranty, Accessory, Impulse Item",141.03,2024,2,30-50,3
17219,48,Female,False,Headphones,HDP456,3,Completed,Bank Transfer,1083.54,361.18,3,2024-05-10,Expedited,,0.0,2024,5,30-50,0
17220,29,Female,False,Tablet,TBL345,3,Completed,Credit Card,4718.46,786.41,6,2024-02-02,Standard,Accessory,88.43,2024,2,<30,1
17221,65,Male,False,Laptop,LTP123,3,Completed,Bank Transfer,1348.64,674.32,2,2024-08-26,Standard,"Extended Warranty, Extended Warranty",159.32,2024,8,>50,2
17223,49,Male,False,Smartphone,SMP234,4,Completed,PayPal,7977.76,1139.68,7,2024-03-26,Expedited,,0.0,2024,3,30-50,0
17223,49,Male,False,Smartphone,SMP234,3,Cancelled,Credit Card,6838.08,1139.68,6,2024-08-20,Same Day,Impulse Item,33.26,2024,8,30-50,1
17226,31,Male,False,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-06-20,Standard,Extended Warranty,27.14,2024,6,30-50,1
17227,35,Female,False,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,2024-02-05,Expedited,,0.0,2024,2,30-50,0
17227,35,Female,True,Laptop,LTP123,4,Completed,Credit Card,2697.28,674.32,4,2024-05-07,Standard,Extended Warranty,60.04,2024,5,30-50,1
17227,35,Female,False,Smartwatch,SWT567,3,Completed,Bank Transfer,3216.5,459.5,7,2024-08-07,Same Day,"Impulse Item, Extended Warranty",69.19,2024,8,30-50,2
17229,72,Female,True,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,2024-03-21,Expedited,Accessory,82.96,2024,3,>50,1
17230,79,Female,False,Laptop,LTP123,3,Completed,PayPal,2022.96,674.32,3,2024-08-12,Standard,"Accessory, Impulse Item",83.57,2024,8,>50,2
17231,37,Female,False,Smartwatch,SWT567,4,Cancelled,Credit Card,1378.5,459.5,3,2024-01-01,Same Day,Accessory,89.91,2024,1,30-50,1
17231,37,Female,False,Headphones,HDP456,4,Completed,Bank Transfer,722.36,361.18,2,2024-07-02,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",187.5,2024,7,30-50,3
17232,39,Female,False,Smartphone,SMP234,1,Completed,PayPal,9117.44,1139.68,8,2024-02-13,Same Day,"Impulse Item, Extended Warranty",145.4,2024,2,30-50,2
17232,39,Female,False,Headphones,HDP456,2,Completed,Credit Card,2167.08,361.18,6,2024-04-26,Standard,Impulse Item,69.74,2024,4,30-50,1
17232,39,Female,False,Laptop,LTP123,5,Completed,PayPal,3371.6,674.32,5,2024-09-08,Standard,Impulse Item,82.17,2024,9,30-50,1
17234,50,Male,False,Smartwatch,SWT567,2,Completed,Bank Transfer,919.0,459.5,2,2024-04-16,Expedited,"Extended Warranty, Impulse Item",157.5,2024,4,30-50,2
17236,57,Male,False,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-01-03,Same Day,"Accessory, Impulse Item, Extended Warranty",229.63,2024,1,>50,3
17236,57,Male,False,Smartphone,SMP234,3,Completed,Credit Card,2279.36,1139.68,2,2024-01-29,Expedited,Accessory,40.03,2024,1,>50,1
17236,57,Male,False,Smartphone,SMP234,1,Completed,Bank Transfer,2279.36,1139.68,2,2024-02-22,Same Day,,0.0,2024,2,>50,0
17236,57,Male,False,Smartwatch,SWT567,2,Completed,Bank Transfer,4135.5,459.5,9,2024-05-15,Standard,Impulse Item,61.65,2024,5,>50,1
17236,57,Male,False,Smartwatch,SWT567,3,Completed,Credit Card,4595.0,459.5,10,2024-06-23,Expedited,"Impulse Item, Impulse Item",150.62,2024,6,>50,2
17237,18,Male,False,Smartwatch,SWT567,1,Completed,Credit Card,1838.0,459.5,4,2024-09-04,Same Day,"Accessory, Extended Warranty, Impulse Item",93.95,2024,9,<30,3
17239,44,Female,False,Smartphone,SMP234,4,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-06-25,Standard,"Accessory, Accessory, Accessory",164.36,2024,6,30-50,3
17241,37,Female,False,Smartphone,SMP234,3,Completed,Credit Card,7977.76,1139.68,7,2024-03-07,Expedited,"Impulse Item, Extended Warranty",122.21,2024,3,30-50,2
17241,37,Female,False,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,2024-05-16,Same Day,"Accessory, Accessory, Impulse Item",198.63,2024,5,30-50,3
17242,38,Female,True,Laptop,LTP123,2,Cancelled,PayPal,6068.88,674.32,9,2024-02-15,Same Day,Accessory,24.28,2024,2,30-50,1
17242,38,Female,False,Laptop,LTP123,5,Cancelled,PayPal,2022.96,674.32,3,2024-05-09,Standard,Impulse Item,68.09,2024,5,30-50,1
17243,58,Male,False,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,2024-01-18,Expedited,"Impulse Item, Impulse Item, Extended Warranty",147.05,2024,1,>50,3
17243,58,Male,False,Tablet,TBL345,1,Completed,Credit Card,1572.82,786.41,2,2024-05-15,Standard,Impulse Item,73.43,2024,5,>50,1
17244,71,Female,False,Laptop,LTP123,2,Cancelled,Bank Transfer,6068.88,674.32,9,2024-07-06,Expedited,"Impulse Item, Accessory",113.32,2024,7,>50,2
17246,70,Male,True,Laptop,LTP123,4,Completed,Bank Transfer,3371.6,674.32,5,2024-03-11,Same Day,"Accessory, Impulse Item",100.59,2024,3,>50,2
17246,70,Male,False,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,2024-05-04,Same Day,,0.0,2024,5,>50,0
17246,70,Male,False,Tablet,TBL345,5,Completed,Credit Card,7077.69,786.41,9,2024-08-09,Same Day,"Accessory, Accessory",112.7,2024,8,>50,2
17247,35,Female,True,Tablet,TBL345,2,Completed,Credit Card,1572.82,786.41,2,2024-07-19,Same Day,Impulse Item,24.27,2024,7,30-50,1
17247,35,Female,False,Smartwatch,SWT567,3,Cancelled,Bank Transfer,459.5,459.5,1,2024-09-17,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",134.52,2024,9,30-50,3
17248,67,Male,False,Smartwatch,SWT567,5,Completed,PayPal,3216.5,459.5,7,2024-02-04,Same Day,"Accessory, Extended Warranty",80.29,2024,2,>50,2
17248,67,Male,False,Laptop,LTP123,3,Completed,Bank Transfer,6743.2,674.32,10,2024-04-03,Expedited,"Impulse Item, Extended Warranty, Accessory",122.99,2024,4,>50,3
17248,67,Male,True,Headphones,HDP456,2,Completed,Credit Card,2167.08,361.18,6,2024-08-30,Standard,,0.0,2024,8,>50,0
17249,35,Male,False,Headphones,HDP456,4,Completed,PayPal,3611.8,361.18,10,2024-02-05,Same Day,"Extended Warranty, Impulse Item",159.97,2024,2,30-50,2
17250,78,Male,False,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,2024-02-13,Standard,Accessory,44.6,2024,2,>50,1
17250,78,Male,False,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-02-25,Expedited,,0.0,2024,2,>50,0
17250,78,Male,False,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,2024-03-05,Expedited,"Extended Warranty, Accessory, Extended Warranty",240.6,2024,3,>50,3
17250,78,Male,False,Tablet,TBL345,5,Cancelled,Bank Transfer,5504.87,786.41,7,2024-09-22,Expedited,,0.0,2024,9,>50,0
17251,40,Female,False,Laptop,LTP123,3,Completed,Bank Transfer,4720.24,674.32,7,2024-01-14,Same Day,"Accessory, Impulse Item",97.46,2024,1,30-50,2
17251,40,Female,False,Smartwatch,SWT567,3,Completed,Bank Transfer,2297.5,459.5,5,2024-04-04,Expedited,"Impulse Item, Extended Warranty",164.1,2024,4,30-50,2
17253,74,Female,True,Laptop,LTP123,3,Cancelled,Bank Transfer,3371.6,674.32,5,2024-07-14,Same Day,Accessory,56.27,2024,7,>50,1
17253,74,Female,False,Laptop,LTP123,5,Completed,Bank Transfer,6068.88,674.32,9,2024-07-19,Standard,,0.0,2024,7,>50,0
17253,74,Female,True,Smartwatch,SWT567,1,Completed,PayPal,3216.5,459.5,7,2024-09-04,Same Day,"Accessory, Impulse Item, Extended Warranty",220.83,2024,9,>50,3
17254,66,Female,False,Headphones,HDP456,2,Completed,Bank Transfer,3250.62,361.18,9,2024-08-08,Expedited,Extended Warranty,72.47,2024,8,>50,1
17256,53,Male,False,Smartphone,SMP234,2,Completed,Credit Card,9117.44,1139.68,8,2024-05-28,Standard,"Impulse Item, Accessory",110.0,2024,5,>50,2
17257,67,Female,False,Tablet,TBL345,2,Completed,Bank Transfer,3932.05,786.41,5,2024-01-15,Same Day,"Accessory, Impulse Item",69.85,2024,1,>50,2
